seed,episode,total_steps,return
42,1,10,10.0
42,2,28,18.0
42,3,63,35.0
42,4,75,12.0
42,5,96,21.0
42,6,112,16.0
42,7,131,19.0
42,8,141,10.0
42,9,168,27.0
42,10,192,24.0
42,11,206,14.0
42,12,216,10.0
42,13,238,22.0
42,14,265,27.0
42,15,299,34.0
42,16,350,51.0
42,17,364,14.0
42,18,396,32.0
42,19,415,19.0
42,20,427,12.0
42,21,438,11.0
42,22,451,13.0
42,23,464,13.0
42,24,490,26.0
42,25,506,16.0
42,26,526,20.0
42,27,537,11.0
42,28,547,10.0
42,29,572,25.0
42,30,592,20.0
42,31,613,21.0
42,32,639,26.0
42,33,674,35.0
42,34,697,23.0
42,35,728,31.0
42,36,756,28.0
42,37,779,23.0
42,38,790,11.0
42,39,809,19.0
42,40,830,21.0
42,41,853,23.0
42,42,881,28.0
42,43,900,19.0
42,44,917,17.0
42,45,938,21.0
42,46,971,33.0
42,47,983,12.0
42,48,997,14.0
42,49,1045,48.0
42,50,1061,16.0
42,51,1111,50.0
42,52,1128,17.0
42,53,1174,46.0
42,54,1184,10.0
42,55,1215,31.0
42,56,1228,13.0
42,57,1249,21.0
42,58,1286,37.0
42,59,1305,19.0
42,60,1322,17.0
42,61,1348,26.0
42,62,1367,19.0
42,63,1381,14.0
42,64,1391,10.0
42,65,1403,12.0
42,66,1425,22.0
42,67,1442,17.0
42,68,1456,14.0
42,69,1468,12.0
42,70,1478,10.0
42,71,1490,12.0
42,72,1505,15.0
42,73,1524,19.0
42,74,1554,30.0
42,75,1574,20.0
42,76,1594,20.0
42,77,1641,47.0
42,78,1679,38.0
42,79,1690,11.0
42,80,1718,28.0
42,81,1752,34.0
42,82,1767,15.0
42,83,1780,13.0
42,84,1792,12.0
42,85,1812,20.0
42,86,1829,17.0
42,87,1847,18.0
42,88,1858,11.0
42,89,1869,11.0
42,90,1901,32.0
42,91,1913,12.0
42,92,1930,17.0
42,93,1963,33.0
42,94,1976,13.0
42,95,2009,33.0
42,96,2019,10.0
42,97,2033,14.0
42,98,2056,23.0
42,99,2071,15.0
42,100,2111,40.0
42,101,2142,31.0
42,102,2162,20.0
42,103,2175,13.0
42,104,2185,10.0
42,105,2201,16.0
42,106,2228,27.0
42,107,2259,31.0
